j_day,host_spp,host_den
1665,squirrel,8
1666,deer,8
1666,mouse,100
1666,squirrel,8
1667,deer,8
1667,mouse,100
1667,squirrel,8
1668,deer,8
1668,mouse,100
1668,squirrel,8
1669,deer,8
1669,mouse,100
1669,squirrel,8
1670,deer,8
1670,mouse,100
1670,squirrel,8
1671,deer,8
1671,mouse,100
1671,squirrel,8
1672,deer,8
1672,mouse,100
1672,squirrel,8
1673,deer,8
1673,mouse,100
1673,squirrel,8
1674,deer,8
1674,mouse,100
1674,squirrel,8
1675,deer,8
1675,mouse,100
1675,squirrel,8
1676,deer,8
1676,mouse,100
1676,squirrel,8
1677,deer,8
1677,mouse,100
1677,squirrel,8
1678,deer,8
1678,mouse,100
1678,squirrel,8
1679,deer,8
1679,mouse,100
1679,squirrel,8
1680,deer,8
1680,mouse,100
1680,squirrel,8
1681,deer,8
1681,mouse,100
1681,squirrel,8
1682,deer,8
1682,mouse,100
1682,squirrel,8
1683,deer,8
1683,mouse,100
1683,squirrel,8
1684,deer,8
1684,mouse,100
1684,squirrel,8
1685,deer,8
1685,mouse,100
1685,squirrel,8
1686,deer,8
1686,mouse,100
1686,squirrel,8
1687,deer,8
1687,mouse,100
1687,squirrel,8
1688,deer,8
1688,mouse,100
1688,squirrel,8
1689,deer,8
1689,mouse,100
1689,squirrel,8
1690,deer,8
1690,mouse,100
1690,squirrel,8
1691,deer,8
1691,mouse,100
1691,squirrel,8
1692,deer,8
1692,mouse,100
1692,squirrel,8
1693,deer,8
1693,mouse,100
1693,squirrel,8
1694,deer,8
1694,mouse,100
1694,squirrel,8
1695,deer,8
1695,mouse,100
1695,squirrel,8
1696,deer,8
1696,mouse,100
1696,squirrel,8
1697,deer,8
1697,mouse,100
1697,squirrel,8
1698,deer,8
1698,mouse,100
1698,squirrel,8
1699,deer,8
1699,mouse,100
1699,squirrel,8
1700,deer,8
1700,mouse,100
1700,squirrel,8
1701,deer,8
1701,mouse,100
1701,squirrel,8
1702,deer,8
1702,mouse,100
1702,squirrel,8
1703,deer,8
1703,mouse,100
1703,squirrel,8
1704,deer,8
1704,mouse,100
1704,squirrel,8
1705,deer,8
1705,mouse,100
1705,squirrel,8
1706,deer,8
1706,mouse,100
1706,squirrel,8
1707,deer,8
1707,mouse,100
1707,squirrel,8
1708,deer,8
1708,mouse,100
1708,squirrel,8
1709,deer,8
1709,mouse,100
1709,squirrel,8
1710,deer,8
1710,mouse,100
1710,squirrel,8
1711,deer,8
1711,mouse,100
1711,squirrel,8
1712,deer,8
1712,mouse,100
1712,squirrel,8
1713,deer,8
1713,mouse,100
1713,squirrel,8
1714,deer,8
1714,mouse,100
1714,squirrel,8
1715,deer,8
1715,mouse,100
1715,squirrel,8
1716,deer,8
1716,mouse,100
1716,squirrel,8
1717,deer,8
1717,mouse,100
1717,squirrel,8
1718,deer,8
1718,mouse,100
1718,squirrel,8
1719,deer,8
1719,mouse,100
1719,squirrel,8
1720,deer,8
1720,mouse,100
1720,squirrel,8
1721,deer,8
1721,mouse,100
1721,squirrel,8
1722,deer,8
1722,mouse,100
1722,squirrel,8
1723,deer,8
1723,mouse,100
1723,squirrel,8
1724,deer,8
1724,mouse,100
1724,squirrel,8
1725,deer,8
1725,mouse,100
1725,squirrel,8
1726,deer,8
1726,mouse,100
1726,squirrel,8
1727,deer,8
1727,mouse,100
1727,squirrel,8
1728,deer,8
1728,mouse,100
1728,squirrel,8
1729,deer,8
1729,mouse,100
1729,squirrel,8
1730,deer,8
1730,mouse,100
1730,squirrel,8
1731,deer,8
1731,mouse,100
1731,squirrel,8
1732,deer,8
1732,mouse,100
1732,squirrel,8
1733,deer,8
1733,mouse,100
1733,squirrel,8
1734,deer,8
1734,mouse,100
1734,squirrel,8
1735,deer,8
1735,mouse,100
1735,squirrel,8
1736,deer,8
1736,mouse,100
1736,squirrel,8
1737,deer,8
1737,mouse,100
1737,squirrel,8
1738,deer,8
1738,mouse,100
1738,squirrel,8
1739,deer,8
1739,mouse,100
1739,squirrel,8
1740,deer,8
1740,mouse,100
1740,squirrel,8
1741,deer,8
1741,mouse,100
1741,squirrel,8
1742,deer,8
1742,mouse,100
1742,squirrel,8
1743,deer,8
1743,mouse,100
1743,squirrel,8
1744,deer,8
1744,mouse,100
1744,squirrel,8
1745,deer,8
1745,mouse,100
1745,squirrel,8
1746,deer,8
1746,mouse,100
1746,squirrel,8
1747,deer,8
1747,mouse,100
1747,squirrel,8
1748,deer,8
1748,mouse,100
1748,squirrel,8
1749,deer,8
1749,mouse,100
1749,squirrel,8
1750,deer,8
1750,mouse,100
1750,squirrel,8
1751,deer,8
1751,mouse,100
1751,squirrel,8
1752,deer,8
1752,mouse,100
1752,squirrel,8
1753,deer,8
1753,mouse,100
1753,squirrel,8
1754,deer,8
1754,mouse,100
1754,squirrel,8
1755,deer,8
1755,mouse,100
1755,squirrel,8
1756,deer,8
1756,mouse,100
1756,squirrel,8
1757,deer,8
1757,mouse,100
1757,squirrel,8
1758,deer,8
1758,mouse,100
1758,squirrel,8
1759,deer,8
1759,mouse,100
1759,squirrel,8
1760,deer,8
1760,mouse,100
1760,squirrel,8
1761,deer,8
1761,mouse,100
1761,squirrel,8
1762,deer,8
1762,mouse,100
1762,squirrel,8
1763,deer,8
1763,mouse,100
1763,squirrel,8
1764,deer,8
1764,mouse,100
1764,squirrel,8
1765,deer,8
1765,mouse,100
1765,squirrel,8
1766,deer,8
1766,mouse,100
1766,squirrel,8
1767,deer,8
1767,mouse,100
1767,squirrel,8
1768,deer,8
1768,mouse,100
1768,squirrel,8
1769,deer,8
1769,mouse,100
1769,squirrel,8
1770,deer,8
1770,mouse,100
1770,squirrel,8
1771,deer,8
1771,mouse,100
1771,squirrel,8
1772,deer,8
1772,mouse,100
1772,squirrel,8
1773,deer,8
1773,mouse,100
1773,squirrel,8
1774,deer,8
1774,mouse,100
1774,squirrel,8
1775,deer,8
1775,mouse,100
1775,squirrel,8
1776,deer,8
1776,mouse,100
1776,squirrel,8
1777,deer,8
1777,mouse,100
1777,squirrel,8
1778,deer,8
1778,mouse,100
1778,squirrel,8
1779,deer,8
1779,mouse,100
1779,squirrel,8
1780,deer,8
1780,mouse,100
1780,squirrel,8
1781,deer,8
1781,mouse,100
1781,squirrel,8
1782,deer,8
1782,mouse,100
1782,squirrel,8
1783,deer,8
1783,mouse,100
1783,squirrel,8
1784,deer,8
1784,mouse,100
1784,squirrel,8
1785,deer,8
1785,mouse,100
1785,squirrel,8
1786,deer,8
1786,mouse,100
1786,squirrel,8
1787,deer,8
1787,mouse,100
1787,squirrel,8
1788,deer,8
1788,mouse,100
1788,squirrel,8
1789,deer,8
1789,mouse,100
1789,squirrel,8
1790,deer,8
1790,mouse,100
1790,squirrel,8
1791,deer,8
1791,mouse,100
1791,squirrel,8
1792,deer,8
1792,mouse,100
1792,squirrel,8
1793,deer,8
1793,mouse,100
1793,squirrel,8
1794,deer,8
1794,mouse,100
1794,squirrel,8
1795,deer,8
1795,mouse,100
1795,squirrel,8
1796,deer,8
1796,mouse,100
1796,squirrel,8
1797,deer,8
1797,mouse,100
1797,squirrel,8
1798,deer,8
1798,mouse,100
1798,squirrel,8
1799,deer,8
1799,mouse,100
1799,squirrel,8
1800,deer,8
1800,mouse,100
1800,squirrel,8
1801,deer,8
1801,mouse,100
1801,squirrel,8
1802,deer,8
1802,mouse,100
1802,squirrel,8
1803,deer,8
1803,mouse,100
1803,squirrel,8
1804,deer,8
1804,mouse,100
1804,squirrel,8
1805,deer,8
1805,mouse,100
1805,squirrel,8
1806,deer,8
1806,mouse,100
1806,squirrel,8
1807,deer,8
1807,mouse,100
1807,squirrel,8
1808,deer,8
1808,mouse,100
1808,squirrel,8
1809,deer,8
1809,mouse,100
1809,squirrel,8
1810,deer,8
1810,mouse,100
1810,squirrel,8
1811,deer,8
1811,mouse,100
1811,squirrel,8
1812,deer,8
1812,mouse,100
1812,squirrel,8
1813,deer,8
1813,mouse,100
1813,squirrel,8
1814,deer,8
1814,mouse,100
1814,squirrel,8
1815,deer,8
1815,mouse,100
1815,squirrel,8
1816,deer,8
1816,mouse,100
1816,squirrel,8
1817,deer,8
1817,mouse,100
1817,squirrel,8
1818,deer,8
1818,mouse,100
1818,squirrel,8
1819,deer,8
1819,mouse,100
1819,squirrel,8
1820,deer,8
1820,mouse,100
1820,squirrel,8
1821,deer,8
1821,mouse,100
1821,squirrel,8
1822,deer,8
1822,mouse,100
1822,squirrel,8
1823,deer,8
1823,mouse,100
1823,squirrel,8
1824,deer,8
1824,mouse,100
1824,squirrel,8
1825,deer,8
1825,mouse,100
1825,squirrel,8
1826,deer,8
1826,mouse,100
1826,squirrel,8
1827,deer,8
1827,mouse,100
1827,squirrel,8
1828,deer,8
1828,mouse,100
1828,squirrel,8
1829,deer,8
1829,mouse,100
1829,squirrel,8
1830,deer,8
1830,mouse,100
1830,squirrel,8
1831,deer,8
1831,mouse,100
1831,squirrel,8
1832,deer,8
1832,mouse,100
1832,squirrel,8
1833,deer,8
1833,mouse,100
1833,squirrel,8
1834,deer,8
1834,mouse,100
1834,squirrel,8
1835,deer,8
1835,mouse,100
1835,squirrel,8
1836,deer,8
1836,mouse,100
1836,squirrel,8
1837,deer,8
1837,mouse,100
1837,squirrel,8
1838,deer,8
1838,mouse,100
1838,squirrel,8
1839,deer,8
1839,mouse,100
1839,squirrel,8
1840,deer,8
1840,mouse,100
1840,squirrel,8
1841,deer,8
1841,mouse,100
1841,squirrel,8
1842,deer,8
1842,mouse,100
1842,squirrel,8
1843,deer,8
1843,mouse,100
1843,squirrel,8
1844,deer,8
1844,mouse,100
1844,squirrel,8
1845,deer,8
1845,mouse,100
1845,squirrel,8
1846,deer,8
1846,mouse,100
1846,squirrel,8
1847,deer,8
1847,mouse,100
1847,squirrel,8
1848,deer,8
1848,mouse,100
1848,squirrel,8
1849,deer,8
1849,mouse,100
1849,squirrel,8
1850,deer,8
1850,mouse,100
1850,squirrel,8
1851,deer,8
1851,mouse,100
1851,squirrel,8
1852,deer,8
1852,mouse,100
1852,squirrel,8
1853,deer,8
1853,mouse,100
1853,squirrel,8
1854,deer,8
1854,mouse,100
1854,squirrel,8
1855,deer,8
1855,mouse,100
1855,squirrel,8
1856,deer,8
1856,mouse,100
1856,squirrel,8
1857,deer,8
1857,mouse,100
1857,squirrel,8
1858,deer,8
1858,mouse,100
1858,squirrel,8
1859,deer,8
1859,mouse,100
1859,squirrel,8
1860,deer,8
1860,mouse,100
1860,squirrel,8
1861,deer,8
1861,mouse,100
1861,squirrel,8
1862,deer,8
1862,mouse,100
1862,squirrel,8
1863,deer,8
1863,mouse,100
1863,squirrel,8
1864,deer,8
1864,mouse,100
1864,squirrel,8
1865,deer,8
1865,mouse,100
1865,squirrel,8
1866,deer,8
1866,mouse,100
1866,squirrel,8
1867,deer,8
1867,mouse,100
1867,squirrel,8
1868,deer,8
1868,mouse,100
1868,squirrel,8
1869,deer,8
1869,mouse,100
1869,squirrel,8
1870,deer,8
1870,mouse,100
1870,squirrel,8
1871,deer,8
1871,mouse,100
1871,squirrel,8
1872,deer,8
1872,mouse,100
1872,squirrel,8
1873,deer,8
1873,mouse,100
1873,squirrel,8
1874,deer,8
1874,mouse,100
1874,squirrel,8
1875,deer,8
1875,mouse,100
1875,squirrel,8
1876,deer,8
1876,mouse,100
1876,squirrel,8
1877,deer,8
1877,mouse,100
1877,squirrel,8
1878,deer,8
1878,mouse,100
1878,squirrel,8
1879,deer,8
1879,mouse,100
1879,squirrel,8
1880,deer,8
1880,mouse,100
1880,squirrel,8
1881,deer,8
1881,mouse,100
1881,squirrel,8
1882,deer,8
1882,mouse,100
1882,squirrel,8
1883,deer,8
1883,mouse,100
1883,squirrel,8
1884,deer,8
1884,mouse,100
1884,squirrel,8
1885,deer,8
1885,mouse,100
1885,squirrel,8
1886,deer,8
1886,mouse,100
1886,squirrel,8
1887,deer,8
1887,mouse,100
1887,squirrel,8
1888,deer,8
1888,mouse,100
1888,squirrel,8
1889,deer,8
1889,mouse,100
1889,squirrel,8
1890,deer,8
1890,mouse,100
1890,squirrel,8
1891,deer,8
1891,mouse,100
1891,squirrel,8
1892,deer,8
1892,mouse,100
1892,squirrel,8
1893,deer,8
1893,mouse,100
1893,squirrel,8
1894,deer,8
1894,mouse,100
1894,squirrel,8
1895,deer,8
1895,mouse,100
1895,squirrel,8
1896,deer,8
1896,mouse,100
1896,squirrel,8
1897,deer,8
1897,mouse,100
1897,squirrel,8
1898,deer,8
1898,mouse,100
1898,squirrel,8
1899,deer,8
1899,mouse,100
1899,squirrel,8
1900,deer,8
1900,mouse,100
1900,squirrel,8
1901,deer,8
1901,mouse,100
1901,squirrel,8
1902,deer,8
1902,mouse,100
1902,squirrel,8
1903,deer,8
1903,mouse,100
1903,squirrel,8
1904,deer,8
1904,mouse,100
1904,squirrel,8
1905,deer,8
1905,mouse,100
1905,squirrel,8
1906,deer,8
1906,mouse,100
1906,squirrel,8
1907,deer,8
1907,mouse,100
1907,squirrel,8
1908,deer,8
1908,mouse,100
1908,squirrel,8
1909,deer,8
1909,mouse,100
1909,squirrel,8
1910,deer,8
1910,mouse,100
1910,squirrel,8
1911,deer,8
1911,mouse,100
1911,squirrel,8
1912,deer,8
1912,mouse,100
1912,squirrel,8
1913,deer,8
1913,mouse,100
1913,squirrel,8
1914,deer,8
1914,mouse,100
1914,squirrel,8
1915,deer,8
1915,mouse,100
1915,squirrel,8
1916,deer,8
1916,mouse,100
1916,squirrel,8
1917,deer,8
1917,mouse,100
1917,squirrel,8
1918,deer,8
1918,mouse,100
1918,squirrel,8
1919,deer,8
1919,mouse,100
1919,squirrel,8
1920,deer,8
1920,mouse,100
1920,squirrel,8
1921,deer,8
1921,mouse,100
1921,squirrel,8
1922,deer,8
1922,mouse,100
1922,squirrel,8
1923,deer,8
1923,mouse,100
1923,squirrel,8
1924,deer,8
1924,mouse,100
1924,squirrel,8
1925,deer,8
1925,mouse,100
1925,squirrel,8
1926,deer,8
1926,mouse,100
1926,squirrel,8
1927,deer,8
1927,mouse,100
1927,squirrel,8
1928,deer,8
1928,mouse,100
1928,squirrel,8
1929,deer,8
1929,mouse,100
1929,squirrel,8
1930,deer,8
1930,mouse,100
1930,squirrel,8
1931,deer,8
1931,mouse,100
1931,squirrel,8
1932,deer,8
1932,mouse,100
1932,squirrel,8
1933,deer,8
1933,mouse,100
1933,squirrel,8
1934,deer,8
1934,mouse,100
1934,squirrel,8
1935,deer,8
1935,mouse,100
1935,squirrel,8
1936,deer,8
1936,mouse,100
1936,squirrel,8
1937,deer,8
1937,mouse,100
1937,squirrel,8
1938,deer,8
1938,mouse,100
1938,squirrel,8
1939,deer,8
1939,mouse,100
1939,squirrel,8
1940,deer,8
1940,mouse,100
1940,squirrel,8
1941,deer,8
1941,mouse,100
1941,squirrel,8
1942,deer,8
1942,mouse,100
1942,squirrel,8
1943,deer,8
1943,mouse,100
1943,squirrel,8
1944,deer,8
1944,mouse,100
1944,squirrel,8
1945,deer,8
1945,mouse,100
1945,squirrel,8
1946,deer,8
1946,mouse,100
1946,squirrel,8
1947,deer,8
1947,mouse,100
1947,squirrel,8
1948,deer,8
1948,mouse,100
1948,squirrel,8
1949,deer,8
1949,mouse,100
1949,squirrel,8
1950,deer,8
1950,mouse,100
1950,squirrel,8
1951,deer,8
1951,mouse,100
1951,squirrel,8
1952,deer,8
1952,mouse,100
1952,squirrel,8
1953,deer,8
1953,mouse,100
1953,squirrel,8
1954,deer,8
1954,mouse,100
1954,squirrel,8
1955,deer,8
1955,mouse,100
1955,squirrel,8
1956,deer,8
1956,mouse,100
1956,squirrel,8
1957,deer,8
1957,mouse,100
1957,squirrel,8
1958,deer,8
1958,mouse,100
1958,squirrel,8
1959,deer,8
1959,mouse,100
1959,squirrel,8
1960,deer,8
1960,mouse,100
1960,squirrel,8
1961,deer,8
1961,mouse,100
1961,squirrel,8
1962,deer,8
1962,mouse,100
1962,squirrel,8
1963,deer,8
1963,mouse,100
1963,squirrel,8
1964,deer,8
1964,mouse,100
1964,squirrel,8
1965,deer,8
1965,mouse,100
1965,squirrel,8
1966,deer,8
1966,mouse,100
1966,squirrel,8
1967,deer,8
1967,mouse,100
1967,squirrel,8
1968,deer,8
1968,mouse,100
1968,squirrel,8
1969,deer,8
1969,mouse,100
1969,squirrel,8
1970,deer,8
1970,mouse,100
1970,squirrel,8
1971,deer,8
1971,mouse,100
1971,squirrel,8
1972,deer,8
1972,mouse,100
1972,squirrel,8
1973,deer,8
1973,mouse,100
1973,squirrel,8
1974,deer,8
1974,mouse,100
1974,squirrel,8
1975,deer,8
1975,mouse,100
1975,squirrel,8
1976,deer,8
1976,mouse,100
1976,squirrel,8
1977,deer,8
1977,mouse,100
1977,squirrel,8
1978,deer,8
1978,mouse,100
1978,squirrel,8
1979,deer,8
1979,mouse,100
1979,squirrel,8
1980,deer,8
1980,mouse,100
1980,squirrel,8
1981,deer,8
1981,mouse,100
1981,squirrel,8
1982,deer,8
1982,mouse,100
1982,squirrel,8
1983,deer,8
1983,mouse,100
1983,squirrel,8
1984,deer,8
1984,mouse,100
1984,squirrel,8
1985,deer,8
1985,mouse,100
1985,squirrel,8
1986,deer,8
1986,mouse,100
1986,squirrel,8
1987,deer,8
1987,mouse,100
1987,squirrel,8
1988,deer,8
1988,mouse,100
1988,squirrel,8
1989,deer,8
1989,mouse,100
1989,squirrel,8
1990,deer,8
1990,mouse,100
1990,squirrel,8
1991,deer,8
1991,mouse,100
1991,squirrel,8
1992,deer,8
1992,mouse,100
1992,squirrel,8
1993,deer,8
1993,mouse,100
1993,squirrel,8
1994,deer,8
1994,mouse,100
1994,squirrel,8
1995,deer,8
1995,mouse,100
1995,squirrel,8
1996,deer,8
1996,mouse,100
1996,squirrel,8
1997,deer,8
1997,mouse,100
1997,squirrel,8
1998,deer,8
1998,mouse,100
1998,squirrel,8
1999,deer,8
1999,mouse,100
1999,squirrel,8
2000,deer,8
2000,mouse,100
2000,squirrel,8
2001,deer,8
2001,mouse,100
2001,squirrel,8
2002,deer,8
2002,mouse,100
2002,squirrel,8
2003,deer,8
2003,mouse,100
2003,squirrel,8
2004,deer,8
2004,mouse,100
2004,squirrel,8
2005,deer,8
2005,mouse,100
2005,squirrel,8
2006,deer,8
2006,mouse,100
2006,squirrel,8
2007,deer,8
2007,mouse,100
2007,squirrel,8
2008,deer,8
2008,mouse,100
2008,squirrel,8
2009,deer,8
2009,mouse,100
2009,squirrel,8
2010,deer,8
2010,mouse,100
2010,squirrel,8
2011,deer,8
2011,mouse,100
2011,squirrel,8
2012,deer,8
2012,mouse,100
2012,squirrel,8
2013,deer,8
2013,mouse,100
2013,squirrel,8
2014,deer,8
2014,mouse,100
2014,squirrel,8
2015,deer,8
2015,mouse,100
2015,squirrel,8
2016,deer,8
2016,mouse,100
2016,squirrel,8
2017,deer,8
2017,mouse,100
2017,squirrel,8
2018,deer,8
2018,mouse,100
2018,squirrel,8
2019,deer,8
2019,mouse,100
2019,squirrel,8
2020,deer,8
2020,mouse,100
2020,squirrel,8
2021,deer,8
2021,mouse,100
2021,squirrel,8
2022,deer,8
2022,mouse,100
2022,squirrel,8
2023,deer,8
2023,mouse,100
2023,squirrel,8
2024,deer,8
2024,mouse,100
2024,squirrel,8
2025,deer,8
2025,mouse,100
2025,squirrel,8
2026,deer,8
2026,mouse,100
2026,squirrel,8
2027,deer,8
2027,mouse,100
2027,squirrel,8
2028,deer,8
2028,mouse,100
2028,squirrel,8
2029,deer,8
2029,mouse,100
2029,squirrel,8
2030,deer,8
2030,mouse,100
2030,squirrel,8
2031,deer,8
2031,mouse,100
2031,squirrel,8
2032,deer,8
2032,mouse,100
2032,squirrel,8
2033,deer,8
2033,mouse,100
2033,squirrel,8
2034,deer,8
2034,mouse,100
2034,squirrel,8
2035,deer,8
2035,mouse,100
2035,squirrel,8
2036,deer,8
2036,mouse,100
2036,squirrel,8
2037,deer,8
2037,mouse,100
2037,squirrel,8
2038,deer,8
2038,mouse,100
2038,squirrel,8
2039,deer,8
2039,mouse,100
2039,squirrel,8
2040,deer,8
2040,mouse,100
2040,squirrel,8
2041,deer,8
2041,mouse,100
2041,squirrel,8
2042,deer,8
2042,mouse,100
2042,squirrel,8
2043,deer,8
2043,mouse,100
2043,squirrel,8
2044,deer,8
2044,mouse,100
2044,squirrel,8
2045,deer,8
2045,mouse,100
2045,squirrel,8
2046,deer,8
2046,mouse,100
2046,squirrel,8
2047,deer,8
2047,mouse,100
2047,squirrel,8
2048,deer,8
2048,mouse,100
2048,squirrel,8
2049,deer,8
2049,mouse,100
2049,squirrel,8
2050,deer,8
2050,mouse,100
2050,squirrel,8
2051,deer,8
2051,mouse,100
2051,squirrel,8
2052,deer,8
2052,mouse,100
2052,squirrel,8
2053,deer,8
2053,mouse,100
2053,squirrel,8
2054,deer,8
2054,mouse,100
2054,squirrel,8
2055,deer,8
2055,mouse,100
2055,squirrel,8
2056,deer,8
2056,mouse,100
2056,squirrel,8
2057,deer,8
2057,mouse,100
2057,squirrel,8
2058,deer,8
2058,mouse,100
2058,squirrel,8
2059,deer,8
2059,mouse,100
2059,squirrel,8
2060,deer,8
2060,mouse,100
2060,squirrel,8
2061,deer,8
2061,mouse,100
2061,squirrel,8
2062,deer,8
2062,mouse,100
2062,squirrel,8
2063,deer,8
2063,mouse,100
2063,squirrel,8
2064,deer,8
2064,mouse,100
2064,squirrel,8
2065,deer,8
2065,mouse,100
2065,squirrel,8
2066,deer,8
2066,mouse,100
2066,squirrel,8
2067,deer,8
2067,mouse,100
2067,squirrel,8
2068,deer,8
2068,mouse,100
2068,squirrel,8
2069,deer,8
2069,mouse,100
2069,squirrel,8
2070,deer,8
2070,mouse,100
2070,squirrel,8
2071,deer,8
2071,mouse,100
2071,squirrel,8
2072,deer,8
2072,mouse,100
2072,squirrel,8
2073,deer,8
2073,mouse,100
2073,squirrel,8
2074,deer,8
2074,mouse,100
2074,squirrel,8
2075,deer,8
2075,mouse,100
2075,squirrel,8
2076,deer,8
2076,mouse,100
2076,squirrel,8
2077,deer,8
2077,mouse,100
2077,squirrel,8
2078,deer,8
2078,mouse,100
2078,squirrel,8
2079,deer,8
2079,mouse,100
2079,squirrel,8
2080,deer,8
2080,mouse,100
2080,squirrel,8
2081,deer,8
2081,mouse,100
2081,squirrel,8
2082,deer,8
2082,mouse,100
2082,squirrel,8
2083,deer,8
2083,mouse,100
2083,squirrel,8
2084,deer,8
2084,mouse,100
2084,squirrel,8
2085,deer,8
2085,mouse,100
2085,squirrel,8
2086,deer,8
2086,mouse,100
2086,squirrel,8
2087,deer,8
2087,mouse,100
2087,squirrel,8
2088,deer,8
2088,mouse,100
2088,squirrel,8
2089,deer,8
2089,mouse,100
2089,squirrel,8
2090,deer,8
2090,mouse,100
2090,squirrel,8
2091,deer,8
2091,mouse,100
2091,squirrel,8
2092,deer,8
2092,mouse,100
2092,squirrel,8
2093,deer,8
2093,mouse,100
2093,squirrel,8
2094,deer,8
2094,mouse,100
2094,squirrel,8
2095,deer,8
2095,mouse,100
2095,squirrel,8
2096,deer,8
2096,mouse,100
2096,squirrel,8
2097,deer,8
2097,mouse,100
2097,squirrel,8
2098,deer,8
2098,mouse,100
2098,squirrel,8
2099,deer,8
2099,mouse,100
2099,squirrel,8
2100,deer,8
2100,mouse,100
2100,squirrel,8
2101,deer,8
2101,mouse,100
2101,squirrel,8
2102,deer,8
2102,mouse,100
2102,squirrel,8
2103,deer,8
2103,mouse,100
2103,squirrel,8
2104,deer,8
2104,mouse,100
2104,squirrel,8
2105,deer,8
2105,mouse,100
2105,squirrel,8
2106,deer,8
2106,mouse,100
2106,squirrel,8
2107,deer,8
2107,mouse,100
2107,squirrel,8
2108,deer,8
2108,mouse,100
2108,squirrel,8
2109,deer,8
2109,mouse,100
2109,squirrel,8
2110,deer,8
2110,mouse,100
2110,squirrel,8
2111,deer,8
2111,mouse,100
2111,squirrel,8
2112,deer,8
2112,mouse,100
2112,squirrel,8
2113,deer,8
2113,mouse,100
2113,squirrel,8
2114,deer,8
2114,mouse,100
2114,squirrel,8
2115,deer,8
2115,mouse,100
2115,squirrel,8
2116,deer,8
2116,mouse,100
2116,squirrel,8
2117,deer,8
2117,mouse,100
2117,squirrel,8
2118,deer,8
2118,mouse,100
2118,squirrel,8
2119,deer,8
2119,mouse,100
2119,squirrel,8
2120,deer,8
2120,mouse,100
2120,squirrel,8
2121,deer,8
2121,mouse,100
2121,squirrel,8
2122,deer,8
2122,mouse,100
2122,squirrel,8
2123,deer,8
2123,mouse,100
2123,squirrel,8
2124,deer,8
2124,mouse,100
2124,squirrel,8
2125,deer,8
2125,mouse,100
2125,squirrel,8
2126,deer,8
2126,mouse,100
2126,squirrel,8
2127,deer,8
2127,mouse,100
2127,squirrel,8
2128,deer,8
2128,mouse,100
2128,squirrel,8
2129,deer,8
2129,mouse,100
2129,squirrel,8
2130,deer,8
2130,mouse,100
2130,squirrel,8
2131,deer,8
2131,mouse,100
2131,squirrel,8
2132,deer,8
2132,mouse,100
2132,squirrel,8
2133,deer,8
2133,mouse,100
2133,squirrel,8
2134,deer,8
2134,mouse,100
2134,squirrel,8
2135,deer,8
2135,mouse,100
2135,squirrel,8
2136,deer,8
2136,mouse,100
2136,squirrel,8
2137,deer,8
2137,mouse,100
2137,squirrel,8
2138,deer,8
2138,mouse,100
2138,squirrel,8
2139,deer,8
2139,mouse,100
2139,squirrel,8
2140,deer,8
2140,mouse,100
2140,squirrel,8
2141,deer,8
2141,mouse,100
2141,squirrel,8
2142,deer,8
2142,mouse,100
2142,squirrel,8
2143,deer,8
2143,mouse,100
2143,squirrel,8
2144,deer,8
2144,mouse,100
2144,squirrel,8
2145,deer,8
2145,mouse,100
2145,squirrel,8
2146,deer,8
2146,mouse,100
2146,squirrel,8
2147,deer,8
2147,mouse,100
2147,squirrel,8
2148,deer,8
2148,mouse,100
2148,squirrel,8
2149,deer,8
2149,mouse,100
2149,squirrel,8
2150,deer,8
2150,mouse,100
2150,squirrel,8
2151,deer,8
2151,mouse,100
2151,squirrel,8
2152,deer,8
2152,mouse,100
2152,squirrel,8
2153,deer,8
2153,mouse,100
2153,squirrel,8
2154,deer,8
2154,mouse,100
2154,squirrel,8
2155,deer,8
2155,mouse,100
2155,squirrel,8
2156,deer,8
2156,mouse,100
2156,squirrel,8
2157,deer,8
2157,mouse,100
2157,squirrel,8
2158,deer,8
2158,mouse,100
2158,squirrel,8
2159,deer,8
2159,mouse,100
2159,squirrel,8
2160,deer,8
2160,mouse,100
2160,squirrel,8
2161,deer,8
2161,mouse,100
2161,squirrel,8
2162,deer,8
2162,mouse,100
2162,squirrel,8
2163,deer,8
2163,mouse,100
2163,squirrel,8
2164,deer,8
2164,mouse,100
2164,squirrel,8
2165,deer,8
2165,mouse,100
2165,squirrel,8
2166,deer,8
2166,mouse,100
2166,squirrel,8
2167,deer,8
2167,mouse,100
2167,squirrel,8
2168,deer,8
2168,mouse,100
2168,squirrel,8
2169,deer,8
2169,mouse,100
2169,squirrel,8
2170,deer,8
2170,mouse,100
2170,squirrel,8
2171,deer,8
2171,mouse,100
2171,squirrel,8
2172,deer,8
2172,mouse,100
2172,squirrel,8
2173,deer,8
2173,mouse,100
2173,squirrel,8
2174,deer,8
2174,mouse,100
2174,squirrel,8
2175,deer,8
2175,mouse,100
2175,squirrel,8
2176,deer,8
2176,mouse,100
2176,squirrel,8
2177,deer,8
2177,mouse,100
2177,squirrel,8
2178,deer,8
2178,mouse,100
2178,squirrel,8
2179,deer,8
2179,mouse,100
2179,squirrel,8
2180,deer,8
2180,mouse,100
2180,squirrel,8
2181,deer,8
2181,mouse,100
2181,squirrel,8
2182,deer,8
2182,mouse,100
2182,squirrel,8
2183,deer,8
2183,mouse,100
